Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2000,Both sexes,78.52,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2005,Female,79.28,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2005,Male,89.81,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2005,Both sexes,84.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2007,Female,81.27,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2007,Male,90.39,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2007,Both sexes,85.55,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2009,Female,83.59,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2009,Male,91.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2009,Both sexes,87.41,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Female,84.49,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Male,91.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Both sexes,87.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,1998,Female,71.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,1998,Male,84.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,1998,Both sexes,77.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2001,Female,73.5,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2001,Male,85.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2001,Both sexes,79.37,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2004,Female,78.43,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2004,Male,88.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2004,Both sexes,83.39,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2006,Female,80.46,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2006,Male,90.11,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2006,Both sexes,84.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2011,Female,83.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2011,Male,91.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2011,Both sexes,87.59,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2002,Female,74.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2002,Male,86.63,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2002,Both sexes,80.47,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Female,84.73,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Male,92.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Both sexes,88.5,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2013,Female,85.7,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2013,Male,93.4,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2013,Both sexes,89.28,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2015,Female,87.45,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2015,Male,94.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2015,Both sexes,90.54,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2014,Female,86.66,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2014,Male,93.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2014,Both sexes,89.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2008,Female,97.07,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2008,Male,98.66,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2008,Both sexes,97.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2007,Female,96.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2007,Male,98.65,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2007,Both sexes,97.72,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2009,Female,97.39,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2009,Male,98.73,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2009,Both sexes,98.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Female,97.58,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Male,98.8,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Both sexes,98.16,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2011,Female,97.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2011,Male,98.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2011,Both sexes,98.41,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2002,Female,93.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2002,Male,97.35,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2002,Both sexes,95.35,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2012,Female,98.07,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
